x;y;z;radius
11.5000000000002;0.0;66.6427962280778;2.5
12.011560892653;0.0;67.4933126452425;2.5
12.5486196968058;0.0;68.3341515207623;2.5
13.1116106206383;0.0;69.1622060718059;2.5
13.7009472905432;0.0;69.9743822452605;2.5
14.3170257713241;0.0;70.7676010656898;2.5
14.9602297956723;0.0;71.5387997476163;2.5
15.6309384639944;0.0;72.2849306315082;2.5
16.3295364292855;0.0;73.0029566070385;2.5
17.0564261965815;0.0;73.6898413176206;2.5
17.8120415801489;0.0;74.3425321198408;2.5
18.5968603371343;0.0;74.957933435421;2.5
19.4114129260557;0.0;75.5328683269443;2.5
20.2562824305815;0.0;76.0640263488113;2.5
21.1315613304331;0.0;76.5476254131262;2.5
22.0347709518111;0.0;76.9786331019405;2.5
22.9630172993108;0.0;77.3524486676449;2.5
23.912995823709;0.0;77.6649707469676;2.5
24.8810738858644;0.0;77.9126719629427;2.5
25.8634938884166;0.0;78.0926492930477;2.5
26.8566000401284;0.0;78.202584093257;2.5
27.8556828579793;0.0;78.2405977973493;2.5
28.854968351343;0.0;78.2055288093544;2.5
29.849027278677;0.0;78.0970144523376;2.5
30.8322813666979;0.0;77.9153749633001;2.5
31.7992201415975;0.0;77.6615105992992;2.5
32.744555461854;0.0;77.3367222792518;2.5
33.6634054559095;0.0;76.942429107194;2.5
34.5514559450069;0.0;76.4797575748832;2.5
35.402081695835;0.0;75.9509840990972;2.5
36.208562762783;0.0;75.3587654959746;2.5
36.9640926405304;0.0;74.7051126718949;2.5
37.6610143639863;0.0;73.9909431055657;2.5
38.2912209713396;0.0;73.2170923642621;2.5
38.8456193430583;0.0;72.3852295197108;2.5
39.3129383316184;0.0;71.5013011472125;2.5
39.6830563634277;0.0;70.5731408877941;2.5
39.9479662589828;0.0;69.6096491995516;2.5
40.1019773529288;0.0;68.6222733177613;2.5
40.1429762042513;0.0;67.6235258281833;2.5
40.0728242160834;0.0;66.6263663980393;2.5
39.8977770161883;0.0;65.6451400037245;2.5
39.6264977697009;0.0;64.6874890838572;2.5
39.2677199731319;0.0;63.7567861577061;2.5
38.8306163737248;0.0;62.8564924165159;2.5
38.3248663014333;0.0;61.9898865036116;2.5
37.760576796997;0.0;61.1598744241336;2.5
37.1478862881444;0.0;60.3685869166958;2.5
36.4931683798661;0.0;59.6135268190996;2.5
35.8013586475405;0.0;58.8919124589973;2.5
35.0771684259807;0.0;58.2018130483478;2.5
34.3249203808121;0.0;57.5416255826485;2.5
33.5487079824979;0.0;56.9100465870687;2.5
32.7525027925295;0.0;56.3060272874136;2.5
