x;y;z;radius
1.63484271241208e-36;0.0;0.0;3.0
0.00189420333636696;0.0;0.999890990098128;3.0
0.00755057160852211;0.0;1.99978800428715;3.0
0.0169321783810743;0.0;2.99967485708096;3.0
0.0300052198980119;0.0;3.99953595557887;3.0
0.0467388699567235;0.0;4.99935623254568;3.0
0.0671051477407732;0.0;5.99912107811569;3.0
0.0910787976151348;0.0;6.998816280735;3.0
0.118637179891307;0.0;7.99842797281371;3.0
0.149760171696259;0.0;8.99794258065884;3.0
0.184430077193535;0.0;9.99734677874391;3.0
0.222631546443702;0.0;10.9966274468902;3.0
0.264351502305781;0.0;11.995771630517;3.0
0.309579074823202;0.0;12.9947665032817;3.0
0.358305542604628;0.0;13.9935993317685;3.0
0.410524280826905;0.0;14.9922574430818;3.0
0.466230714933988;0.0;15.9907281851937;3.0
0.525422281654355;0.0;16.9889989154788;3.0
0.588098392679274;0.0;17.9870569394761;3.0
0.654260407045468;0.0;18.9848895106581;3.0
0.723911605958765;0.0;19.9824837860635;3.0
0.797057173297052;0.0;20.979826798026;3.0
0.873704180450354;0.0;21.9769054220233;3.0
0.95386157677942;0.0;22.9737063590629;3.0
1.03754018198541;0.0;23.9702160864011;3.0
1.12475268583163;0.0;24.9664208472267;3.0
1.21551364825997;0.0;25.9623065945236;3.0
1.30983950737467;0.0;26.9578589787276;3.0
1.40775320196419;0.0;27.9530627736391;3.0
1.50939420202634;0.0;28.94789036563;3.0
1.61502303662486;0.0;29.9422997149944;3.0
1.72490726338555;0.0;30.936245544703;3.0
1.83932343233997;0.0;31.9297421768026;3.0
1.9585438419392;0.0;32.9227406931342;3.0
2.08283811975204;0.0;33.9151505896776;3.0
2.21247793616663;0.0;34.9068814030979;3.0
2.34773720939544;0.0;35.8978426697716;3.0
2.48889231441042;0.0;36.8879438688305;3.0
2.63622229547632;0.0;37.877094347505;3.0
2.79000908177167;0.0;38.8652032271083;3.0
2.95053770530118;0.0;39.8521792875255;3.0
3.11809652022057;0.0;40.8379308290884;3.0
3.29297742213493;0.0;41.822365508889;3.0
3.47547606586699;0.0;42.8053901501953;3.0
3.6658920796872;0.0;43.7869105226558;3.0
3.86452927364636;0.0;44.7668310912783;3.0
4.07169583921078;0.0;45.7450547321761;3.0
4.2877089470275;0.0;46.721501920418;3.0
4.51288016471045;0.0;47.6960437411544;3.0
4.74750035069546;0.0;48.6684492516975;3.0
4.99185999319001;0.0;49.6384849384851;3.0
5.24624958693354;0.0;50.6059171830154;3.0
5.51095948029998;0.0;51.5705122936804;3.0
5.78627972227078;0.0;52.5320365481441;3.0
6.07249991014115;0.0;53.4902562474241;3.0
6.36990903907975;0.0;54.4449377829359;3.0
6.67879535438866;0.0;55.3958477161309;3.0
6.99944620986539;0.0;56.3427528774121;3.0
7.3321479298639;0.0;57.2854204722706;3.0
7.67718568257725;0.0;58.2236182121549;3.0
8.03484336239359;0.0;59.1571144569243;3.0
8.40540348564416;0.0;60.0856783747806;3.0
8.7891415787579;0.0;61.0090670928533;3.0
9.18626212759218;0.0;61.9268835233892;3.0
9.59696554570726;0.0;62.8387530993131;3.0
10.0214475003459;0.0;63.7443207906266;3.0
10.459886479439;0.0;64.6432249122007;3.0
10.9124424084096;0.0;65.5350981480125;3.0
11.3792553390518;0.0;66.4195687671143;3.0
11.8604442857977;0.0;67.2962621094747;3.0
12.3561061882926;0.0;68.1648022227901;3.0
12.8662982718123;0.0;69.0248231122864;3.0
13.3908662376153;0.0;69.8760802088708;3.0
13.9295369719128;0.0;70.7184198864629;3.0
14.4820500193875;0.0;71.5517025620595;3.0
15.0481601797777;0.0;72.3757998152784;3.0
15.6276378754786;0.0;73.1905930324637;3.0
16.220269466585;0.0;73.995972111486;3.0
16.8258021816547;0.0;74.7917626862455;3.0
17.4439644294208;0.0;75.5777615845023;3.0
18.074537888866;0.0;76.3538287423599;3.0
18.7173102189086;0.0;77.1198219786279;3.0
19.3720746698193;0.0;77.8755966306373;3.0
20.0386297075877;0.0;78.621005233106;3.0
20.7167786473041;0.0;79.3558972296227;3.0
21.4063292943822;0.0;80.0801187113276;3.0
22.1070935914186;0.0;80.7935121774042;3.0
22.8188872327138;0.0;81.4959162783564;3.0
23.5415293416617;0.0;82.1871656379156;3.0
24.2748420763127;0.0;82.8670906169337;3.0
25.0186502886507;0.0;83.5355171448352;3.0
25.7727811471687;0.0;84.1922665300862;3.0
26.5370637654142;0.0;84.8371552922661;3.0
27.3113415705914;0.0;85.4700052571885;3.0
28.0954986511863;0.0;86.0906626001566;3.0
28.8893626566804;0.0;86.6989199432077;3.0
29.692756219693;0.0;87.2945612969903;3.0
30.5055043324193;0.0;87.8773680480427;3.0
31.3274341959972;0.0;88.4471187048992;3.0
32.1583750469933;0.0;89.0035886377063;3.0
32.9981579657519;0.0;89.5465498168216;3.0
33.8466156788444;0.0;90.0757705595432;3.0
34.7035822974446;0.0;90.5910152503954;3.0
35.5688930973473;0.0;91.0920441038963;3.0
36.4423842123533;0.0;91.5786128921716;3.0
37.3238923245991;0.0;92.0504726935786;3.0
38.2132512699743;0.0;92.5073757037881;3.0
39.1102427860478;0.0;92.9491778322791;3.0
40.01460911616;0.0;93.3758303087993;3.0
40.9260129418705;0.0;93.787255215927;3.0
41.8441435772028;0.0;94.1833942310355;3.0
42.7687318992461;0.0;94.5642115613134;3.0
43.6995072961019;0.0;94.929673139045;3.0
44.6361978517439;0.0;95.279746647898;3.0
45.5785305416527;0.0;95.6144015403145;3.0
46.5262314021957;0.0;95.933609033118;3.0
47.4790257035841;0.0;96.2373420944293;3.0
48.4366381355426;0.0;96.5255754244317;3.0
49.398792940373;0.0;96.7982854107301;3.0
50.3652140926561;0.0;97.0554500904266;3.0
51.3356254335413;0.0;97.2970490911331;3.0
52.3097508190337;0.0;97.5230635696171;3.0
53.2873142393347;0.0;97.7334761373813;3.0
54.2680399603193;0.0;97.9282707860794;3.0
