x;y;z;radius
23.1147740971067;0.0;81.7815558502231;2.0
23.5901834696264;0.0;82.6609996582066;2.0
24.0241505181218;0.0;83.5622156840166;2.0
24.4128066611018;0.0;84.4837977356659;2.0
24.7526176986687;0.0;85.4241018256882;2.0
25.0405132164408;0.0;86.3813112712296;2.0
25.2739709466242;0.0;87.3533966109692;2.0
25.4509848207959;0.0;88.3372117885063;2.0
25.5705471166319;0.0;89.3297612299835;2.0
25.632611071155;0.0;90.3277828016641;2.0
25.6381732661887;0.0;91.3278497213134;2.0
25.5892868967241;0.0;92.3266711548165;2.0
25.4890007121637;0.0;93.32107636386;2.0
25.3410655505258;0.0;94.3092952156408;2.0
25.1496595903709;0.0;95.2905518075691;2.0
24.9194230988439;0.0;96.2640902043284;2.0
24.6554455841186;0.0;97.2292754496069;2.0
24.3632265491349;0.0;98.1857343251529;2.0
24.0482692962546;0.0;99.1345493741915;2.0
23.7162252173515;0.0;100.077681632715;2.0
23.3733310505388;0.0;101.017172223006;2.0
23.0266384629146;0.0;101.955362864607;2.0
22.6843805088368;0.0;102.895079714031;2.0
22.356495859673;0.0;103.840023011728;2.0
22.055996954867;0.0;104.793767999478;2.0
21.8003007080379;0.0;105.760149360743;2.0
21.6134778769359;0.0;106.743190310602;2.0
21.5285058540059;0.0;107.738648111531;2.0
21.5659323703511;0.0;108.736552971162;2.0
21.7276798518123;0.0;109.722328083782;2.0
22.0057954065315;0.0;110.682728316933;2.0
22.3840242737366;0.0;111.607826318073;2.0
22.8430099202282;0.0;112.495632824904;2.0
23.3639413846171;0.0;113.349697835004;2.0
23.9285270610753;0.0;114.174631047838;2.0
24.5219988507503;0.0;114.979003960284;2.0
25.1313575948485;0.0;115.772139043536;2.0
25.7439075004373;0.0;116.563088019819;2.0
26.3467094742517;0.0;117.361116126892;2.0
26.9260907887748;0.0;118.1763877609;2.0
27.4669856518932;0.0;119.020918258686;2.0
27.9465198071602;0.0;119.899281513381;2.0
28.339712276397;0.0;120.813841291645;2.0
28.622184666083;0.0;121.765913967876;2.0
28.7720279050654;0.0;122.755885279755;2.0
