x;y;z
-4,0028195459939;-4,82971446350896;28,8918629771556
-4,22299973863463;-5,29990745689087;29,7452918979037
-4,44089013418919;-5,76721084937724;30,6013296648552
-4,65640992418269;-6,23146208093073;31,4599926683425
-4,86947689720505;-6,69249581492067;32,3213002391545
-5,08000735800911;-7,15014380349832;33,1852747725755
-5,28791602269298;-7,60423470283523;34,0519417837545
-5,49311591654965;-8,0545938955174;34,9213300014462
-5,69551826215203;-8,50104329335341;35,7934714517829
-5,89503235761572;-8,94340112033739;36,6684015319366
-6,09156544222274;-9,38148166933928;37,5461590609866
-6,28502255551435;-9,81509504587437;38,4267863342402
-6,47530638718425;-10,2440468930586;39,3103291701054
-6,66231710957977;-10,66813807904;40,1968369103151
-6,845952205173;-11,0871643743043;41,086362427856
-7,02610628660388;-11,5009161135694;41,9789621324161
-7,20267088556907;-11,9091777872409;42,8746958516673
-7,37553425679606;-12,3117276677185;43,7736268100832
-7,54458115582063;-12,7083373756698;44,6758214991716
-7,70969260139483;-13,0987714093572;45,5813494775445
-7,87074564024836;-13,4827866776418;46,4902831856657
-8,02761309553507;-13,8601319918556;47,4026976646766
-8,18016330953483;-14,2305475395437;48,3186702175211
-8,32825988047944;-14,5937643378273;49,2382799909796
-8,47176139980529;-14,9495036793044;50,1616074907996
-8,61052119146807;-15,2974765719045;51,0887340111246
-8,74438544759338;-15,6373790648064;52,0197295343585
-8,87318331902837;-15,9688663488607;52,9545776295032
-8,99673724759461;-16,2915776863109;53,8932358571586
-9,1148673644613;-16,6051474448513;54,8356649296796
-9,22739142013901;-16,9092049842726;55,7818284812073
-9,33412472753209;-17,2033745659775;56,7316927948171
-9,43488012222732;-17,4872752934467;57,6852264838663
-9,52946794450549;-17,7605210921129;58,6424001215241
-9,6176960506712;-18,0227207456402;59,6031858382983
-9,69936985625707;-18,2734779908152;60,5675568525302
-9,77429242184446;-18,5123916963831;61,5354869750544
-9,84226458655072;-18,7390561347626;62,5069500702437
-9,90308508864283;-18,9530611147143;63,481918307207
-9,95654639306854;-19,1539751043898;64,4602734001843
-10,002437599164;-19,3413482231758;65,4417831186298
-10,0405530511474;-19,5147388339381;66,4262021057304
-10,070693741824;-19,6737169441322;67,4132774168236
-10,0926684280444;-19,817866576942;68,4027490788462
-10,1062947906018;-19,94678827878;69,3943509660367
-10,111400619189;-20,0601017362229;70,3878120793869
-10,1078249961123;-20,1574484524668;71,3828582246292
-10,0954194500327;-20,2384944351101;72,3792141473472
-10,0740490482565;-20,3029328295877;73,3766060694479
-10,0435933947123;-20,3504864418359;74,3747646874151
-10,0039476068844;-20,3809100288947;75,3734261793453
-9,9550369496;-20,3939914874505;76,3720785597146
-9,89681211759851;-20,3895728624381;77,3702426074084
-9,82924190127119;-20,3675476226651;78,3675729340099
-9,75232090998019;-20,3278594565253;79,3637046345469
-9,66607140392119;-20,2705067249827;80,3582591664444
-9,57054473653608;-20,1955462414578;81,3508508018406
-9,46582232421642;-20,1030962344706;82,3410938313836
-9,35201614853542;-19,9933384293017;83,3286098739816
-9,22926875345935;-19,8665191847767;84,3130353965393
-9,09775278752934;-19,7229497203256;85,2940289099717
-8,95767012498613;-19,563005486019;86,271277741421
-8,8092506572689;-19,387124810393;87,2445040179436
-8,65276280779981;-19,1958218096456;88,2133976339572
-8,48851492880187;-18,989689691098;89,1776211913244
-8,31677994605537;-18,7693042002158;90,1372310149965
-8,13784991075794;-18,535287540815;91,0923090909757
-7,95204091782688;-18,2883154140673;92,042939293542
-7,75969295474283;-18,0291177407718;92,9892138109181
-7,56116954969094;-17,7584789734264;93,9312391050441
-7,35685731118174;-17,4772381633999;94,869141258507
-7,1471654516659;-17,1862889564277;95,8030706208491
-6,93252541016975;-16,8865797254258;96,733205604814
-6,71339065657012;-16,5791140068085;97,6597556523129
-6,49023682465769;-16,2649514953534;98,582963112098
-6,26356044622912;-15,9452072038439;99,5031113341308
-6,03378566235928;-15,620920953869;100,420897944989
-5,80137330030824;-15,2932135131914;101,336990038382
-5,56685916829398;-14,9633437742633;102,251895294864
-5,33081184023725;-14,6326520256794;103,166148284231
-5,09383359409415;-14,302564413805;104,080321011328
-4,85656205772974;-13,9745989036085;104,995032421392
-4,61967281830301;-13,650373236831;105,910956687226
-4,38388336089438;-13,3316155243006;106,828829650987
-4,149958744733;-13,0201781258132;107,749452510111
-3,91871937487016;-12,7180553210773;108,673691753474
-3,69105132935546;-12,4274052653182;109,60247341507
-3,46791961018144;-12,1505763358497;110,536769084281
-3,25037425364676;-11,8901252832017;111,477615321626
-3,03967234533728;-11,648966936304;112,425608751647
-2,83730537501067;-11,4303794475654;113,380702695521
-2,64482908954916;-11,2377861797455;114,342891484976
-2,46385662468604;-11,0747433628187;115,312220141411
-2,29605762330249;-10,9449324970089;116,288759113378
-2,14317002519715;-10,8521538131118;117,272472632291
-2,00714491886742;-10,800318791418;118,261925682886
-1,88993053350478;-10,7931024559525;119,25485106787
-1,79329393395755;-10,8337030845358;120,248775414772
-1,71874963114903;-10,9247012949854;121,241082123207
-1,66749324447376;-11,0679645846956;122,229201246677
