x;y;z
11,2953619455953;-1,9731953963133;45,189745151296
12,0980609447888;-1,47078000760548;45,505807820737
12,8915712454608;-0,97533101037173;45,8608575708794
13,6715425839029;-0,487585991198745;46,2569099332934
14,4333221796411;-7,94569737703945E-03;46,695718327775
15,1720116190886;0,463618570896974;47,1786756676489
15,8825697988502;0,92767504347785;47,706716052741
16,5599654627128;1,38545536197388;48,2802299097843
17,1993726716828;1,83898386352412;48,8990047921087
17,7959970753777;2,29088794406237;49,5617249371082
18,3444589928913;2,74360465222054;50,2644289741207
18,8410590464141;3,20062515560988;51,0022298407347
19,2835816015227;3,66590051590051;51,7687754075084
19,6717450923592;4,14367749806723;52,5565902559452
20,007498808155;4,63832852315779;53,357680167155
20,2951261879992;5,15432781393628;54,1644592919507
20,5406176484483;5,69529824695489;54,9691535392085
20,7515164852698;6,26380412320003;55,7643910698673
20,9366709142472;6,86160503544262;56,5441927778375
21,1056576247831;7,48945431718031;57,3039492293834
21,2682169736735;8,14665326984625;58,0399742606737
21,4339095124796;8,83126550664275;58,7497639739754
21,6118002749881;9,54040515251189;59,4320956638458
21,8100957020772;10,2700826473951;60,08657782832
22,0359340754669;11,0154760038972;60,7136063210542
22,2953067061295;11,7713948824056;61,3143992296231
22,5929841529477;12,53244032085;61,8907410024452
22,9323355450202;13,2928154189827;62,4445212087055
23,3154504457074;14,046856618145;62,9778583919576
23,7432729940104;14,7893035100399;63,4930273091414
24,2157338542769;15,5154142832873;63,9923271747869
24,7317839195892;16,2208893110823;64,4778775027188
25,2896942765573;16,9021535629759;64,9517110549846
25,8871164769403;17,5562297971547;65,4156307863529
26,5211401005986;18,180664380773;65,87113534307
27,1885201910922;18,7736279228336;66,3194957945993
27,8866258825934;19,3345012323399;66,7622670789733
28,6127680679434;19,8629853290802;67,200726095138
29,3641909579788;20,359024685096;67,6358709324574
30,1381156774719;20,8227881659851;68,0684590368922
30,9317781012145;21,2546478987174;68,4990415260805
31,7424597930117;21,655156096125;68,9279933425125
32,5675337731562;22,0250301308384;69,355550675862
33,405061220554;22,3653478770277;69,7821255616601
34,2536298770306;22,6773531178957;70,2082198522606
35,1118956294808;22,9622310006945;70,6342089818373
35,9785928744658;23,2211203853393;71,0603705073996
36,8525166585356;23,45511449188;71,4868943814411
37,7325086214808;23,6652637094384;71,913892116593
38,6174461372577;23,852579548178;72,3414049552621
39,5062340363081;24,0180390464772;72,7694111364891
40,3979466575163;24,1626115266455;73,1979035543733
41,2920706028167;24,2872782136205;73,6270138782546
42,1881745873144;24,3929612535446;74,0568612872494
43,0858711231674;24,4805227402268;74,4875413985375
43,9848062389056;24,5507693181085;74,9191275560099
44,8846512159446;24,6044569509264;75,3516721040255
45,7850959893231;24,6422956412068;75,7852076293606
46,6858438882024;24,6649539627342;76,2197481484696
47,5866074852355;24,6730633260071;76,6552902431225
48,4871053736138;24,6672219317077;77,0918141541698
49,387059629945;24,6479983927344;77,5292847983796
50,2861938576193;24,6159350263907;77,967652725638
51,1842317419057;24,5715508243221;78,4068550404699
52,0808959037082;24,5153441211762;78,8468162317043
52,9759071324644;24,4477949767679;79,2874489890969
53,8689837776401;24,3693673017283;79,7286549319102
