x;y;z
-21,4633150384011;-10,4314298767573;58,2821773714145
-21,4182826138409;-9,94431080457396;59,1556012982699
-21,3378343375429;-9,44454786290949;60,0182527832096
-21,2217122952668;-8,9326753545068;60,8691216995901
-21,0699430174882;-8,40944318047793;61,7071726679539
-20,8828724302589;-7,87580406792746;62,5314206242829
-20,6611817256957;-7,33288859399322;63,3410109205298
-20,4058824040842;-6,78197165838701;64,1352952946934
-20,1182920943647;-6,22443548716561;64,9138960029956
-19,799996161397;-5,66173549005361;65,676751755633
-19,4528903534952;-5,09551328893037;66,4239619031498
-19,0791099979739;-4,52750106017098;67,1559159487004
-18,6805254588053;-3,95886452015058;67,8741042202182
-18,2591120851926;-3,39090246977013;68,5801859697504
-17,816965884148;-2,82508354229079;69,2759770453534
-17,3562893612525;-2,26304410493682;69,9634906921445
-16,8793781312214;-1,70659526134175;70,6449714678888
-16,3886129058345;-1,15774228801456;71,3229216999828
-15,886461683703;-0,618719737252447;72,0001188782717
-15,3754540122953;-9,20015120243192E-02;72,6796772789394
-14,8578021390586;0,420019594146677;73,3655849894127
-14,3363231347384;0,914045097329899;74,0615423559879
-13,8141129702756;1,38620971777974;74,7714398126763
-13,2943843602881;1,83219791911138;75,4995822425435
-12,7804694756438;2,24719131027495;76,250675765321
-12,2766733352034;2,62521813918721;77,0284210003058
-11,7883818581289;2,95938292291762;77,8346875763866
-11,320751238584;3,24318561789865;78,6706925910759
-10,8782889080559;3,47105963346301;79,5369710180737
-10,4653457880531;3,63855134648208;80,4314504446763
-10,0853196935952;3,74336928361278;81,3497894970781
-9,7396943182531;3,7860196096963;82,2871481432186
-9,42847119607716;3,76957590565865;83,2376594095767
-9,15016648689039;3,69931271683779;84,1954993805347
-8,90200347049646;3,58187892783521;85,1562277876811
-8,6802606474542;3,42421805554457;86,1180639203306
-8,48129928273225;3,23321426810899;87,0796525987088
-8,30179270164113;3,0155632072093;88,0396720284768
-8,13873407350644;2,77758847843566;88,9971480030634
-7,98926640557301;2,52476631869168;89,9528736152969
-7,85100108484483;2,26209428458641;90,9077270642187
-7,7219800049495;1,99418268600846;91,8625821714325
-7,6006273770594;1,72532549407449;92,8182918766938
-7,48570797217959;1,45956571341394;93,7756644814658
-7,37628831564553;1,20074471851474;94,7354646511321
-7,27170256613045;0,952539033772351;95,6984288213318
-7,17152332911645;0,718488674977844;96,6652884389067
-7,07553070804505;0,502006846690059;97,636863472922
-6,98367544220782;0,30637322678556;98,614289952561
-6,89622852553171;0,135091451143491;99,5972091577752
-6,81364244665602;-8,44783909166943E-03;100,584836172754
-6,73649870299255;-0,121085621981699;101,576277223244
-6,66548397063569;-0,199941685613685;102,570541111026
-6,60136288496605;-0,242460177175683;103,566573138176
-6,54494922739728;-0,246445383409167;104,563311129941
-6,49707810225181;-0,210079088779201;105,559759862338
-6,45858221256846;-0,131912353104836;106,555075272957
-6,43031750907966;-1,10918889695101E-02;107,546815320244
-6,41303668498074;0,15252803524455;108,532245877069
-6,40734142743299;0,358676385257046;109,509891614683
-6,41371592171807;0,606574599877366;110,478164349402
-6,43250581704074;0,89496536029516;111,435471852374
-6,46390848586226;1,22217209050344;112,380314644771
-6,50797416734882;1,5861796308748;113,31135976846
-6,56461593059381;1,98472402589537;114,227485954967
-6,63362550218421;2,41538028541182;115,127800938953
-6,71469703286814;2,87566777828297;116,011687243479
-6,80749744696585;3,36336462736629;116,87919427031
-6,91167830337036;3,8764477977853;117,730688044957
-7,02686035595057;4,41295673416712;118,566528471121
-7,15263759774185;4,97099142239406;119,387054497574
-7,28858046047163;5,54870934048437;120,192575298054
-7,43423816937211;6,14432093384735;120,983364157444
-7,58914047935245;6,75608443079073;121,759654634797
-7,75279899873476;7,38230062053563;122,521638632646
