x;y;z
2,57253603346374E-47;0;0
1,89420333636696E-03;0;0,999890990098129
7,55057160852214E-03;0;1,99978800428715
1,69321783810744E-02;0;2,99967485708096
0,030005219898012;0;3,99953595557887
4,67388699567238E-02;0;4,99935623254569
6,71051477407732E-02;0;5,99912107811568
0,091078797615134;0;6,99881628073496
0,118637179891308;0;7,99842797281372
0,149760171696259;0;8,99794258065882
0,184430077193538;0;9,99734677874399
0,222631546443693;0;10,9966274468899
0,264351502305731;0;11,9957716305158
0,309579074823205;0;12,9947665032817
0,358305542604636;0;13,9935993317687
0,410524280760317;0;14,9922574418496
0,466230715004996;0;15,9907281864277
0,525422281578884;0;16,9889989142425
0,588098392679281;0;17,9870569394762
0,654260407045467;0;18,9848895106581
0,723911605958766;0;19,9824837860635
0,797057173297058;0;20,9798267980261
0,873704180548113;0;21,9769054232665
0,953861576677181;0;22,973706357819
1,03754018198542;0;23,9702160864013
1,12475268583164;0;24,9664208472268
1,21551364814424;0;25,9623065932784
1,30983950713417;0;26,957858976237
1,40775320194462;0;27,9530627734439
1,50939420202633;0;28,94789036563
1,61502303662486;0;29,9422997149944
1,72490726338554;0;30,936245544703
1,83932343233998;0;31,9297421768027
1,9585438419392;0;32,9227406931342
2,08283811975203;0;33,9151505896775
2,21247793616662;0;34,9068814030979
2,34773720939542;0;35,8978426697715
2,48889231441042;0;36,8879438688306
2,63622229547631;0;37,877094347505
2,79000908157586;0;38,8652032258776
2,95053770530118;0;39,8521792875255
3,11809652022056;0;40,8379308290884
3,29297742213491;0;41,822365508889
3,47547606586699;0;42,8053901501953
3,66589207968719;0;43,7869105226558
3,86452927364635;0;44,7668310912783
4,07169583921077;0;45,7450547321762
4,28770894702749;0;46,721501920418
4,51288016471044;0;47,6960437411544
4,74750035069545;0;48,6684492516976
4,99185999319;0;49,6384849384852
5,24624958693352;0;50,6059171830154
5,51095948029998;0;51,5705122936805
5,78627972227079;0;52,5320365481442
6,07249991014116;0;53,4902562474242
6,36990903907975;0;54,4449377829359
6,67879535438865;0;55,3958477161309
6,99944620986537;0;56,3427528774121
7,33214792986389;0;57,2854204722706
7,67718568257724;0;58,223618212155
8,03484336239359;0;59,1571144569243
8,40540348564416;0;60,0856783747807
8,78914157875797;0;61,0090670928535
9,18626212759236;0;61,9268835233897
9,5969655446905;0;62,8387530971003
10,021447500871;0;63,7443207917249
10,4598864812951;0;64,6432249159319
10,9124424078492;0;65,5350981469296
11,3792553409064;0;66,41956877056
11,8604442863943;0;67,2962621105407
12,3561061890065;0;68,164802224017
12,8662982736034;0;69,0248231152483
13,3908662397993;0;69,8760802123494
13,9295369703987;0;70,7184198841379
14,4820500182566;0;71,5517025603841
15,0481601783646;0;72,3757998132569
15,6276378769251;0;73,1905930344631
16,220269466585;0;73,995972111486
16,8258021816547;0;74,7917626862455
17,4439644294208;0;75,5777615845023
18,074537888077;0;76,3538287414044
18,7173102189085;0;77,1198219786279
19,3720746714593;0;77,8755966325005
20,0386297082297;0;78,6210052338127
20,7167786481558;0;79,3558972305314
21,406329295247;0;80,0801187122218
22,1070935898239;0;80,7935121758058
22,8188872336064;0;81,4959162792236
23,5415293407554;0;82,1871656370621
24,2748420772322;0;82,867090617773
25,0186502905146;0;83,5355171464841
25,7727811481141;0;84,1922665308966
26,5370637654142;0;84,8371552922662
27,3113415705913;0;85,4700052571885
28,0954986511863;0;86,0906626001566
28,8893626566804;0;86,6989199432077
29,692756218688;0;87,2945612962575
30,5055043324193;0;87,8773680480427
31,3274341949703;0;88,4471187041995
32,1583750459559;0;89,0035886370236
32,9981579678471;0;89,5465498181524
33,8466156771554;0;90,0757705585087
34,7035822963774;0;90,5910152497656
35,5688930973472;0;91,0920441038963
36,442384213439;0;91,5786128927646
37,3238923267883;0;92,0504726947268
38,2132512682188;0;92,507375702905
39,1102427849363;0;92,9491778317433
40,01460911616;0;93,3758303087994
40,9260129418705;0;93,787255215927
41,8441435772029;0;94,1833942310355
42,7687318981048;0;94,5642115608543
43,699507294954;0;94,9296731386052
44,6361978517439;0;95,2797466478979
45,578530542813;0;95,6144015407159
46,5262314021957;0;95,933609033118
47,4790257047557;0;96,2373420947923
48,4366381355426;0;96,5255754244317
49,3987929391916;0;96,7982854104055
50,3652140914702;0;97,0554500901212
51,3356254347314;0;97,2970490914193
52,3097508166457;0;97,5230635690831
53,2873142393347;0;97,7334761373813
54,2680399603193;0;97,9282707860794
