x;y;z
2,11334417218119;0;34,1523825852182
2,44971267223324;-1,79235286777763E-02;35,09391880444
2,83457621003076;-6,80478593087303E-02;36,0147005722245
3,2642732519253;-0,14554371919517;36,9137178973573
3,73588913003859;-0,24624790511273;37,7896872937262
4,24701428916968;-0,366462915044697;38,6409151702689
4,79579775644276;-0,50285990847886;39,4655815802509
5,38138267662483;-0,652512852445999;40,2623117770269
6,00309183196205;-0,812616809650644;41,0288893057751
6,66077303985097;-0,980491738242441;41,7627590305493
7,35481919363593;-1,15350626738611;42,4608966863965
8,08634224925908;-1,32902450846139;43,1197504557603
8,8572348822535;-1,50429592529656;43,7349394463114
9,66672066304729;-1,67559550114504;44,2985806892355
10,5141387224642;-1,83888422163617;44,8020392079935
11,3995376659066;-1,9898472630245;45,2359643253941
12,3234865647603;-2,12371987532738;45,5896461983237
13,2825895911429;-2,23467390203429;45,8494922089015
14,2666783920289;-2,31621558763055;46,000800652587
15,2640602753641;-2,36267416474402;46,0317554210544
16,2584997270978;-2,36987060309651;45,9353327524329
17,2318631614197;-2,33631661343769;45,7122278390572
18,1660547606395;-2,26385319224414;45,3722066120286
19,0512986547874;-2,15671868525669;44,9301212845682
19,8866316766146;-2,01968292820637;44,4003056547192
20,6714714253935;-1,85799501497601;43,7978232177278
21,4057239475276;-1,67716334436003;43,1381280612937
22,0905456615539;-1,48249240560023;42,4358294833442
22,7325533308189;-1,27730092804931;41,6986723554026
23,3376360405653;-1,06423151134917;40,9324127528255
23,9104322225134;-0,845623338235623;40,1420801483328
24,4547054603611;-0,62358011991597;39,3321648311732
24,9735249194893;-0,400038061524608;38,5068326430602
25,4701099082852;-0,176482864898417;37,6688393102074
25,9476490717218;4,59416407228217E-02;36,8198311805645
26,4088838221403;0,266178993096966;35,9612203937026
26,8562294681225;0,483243634064221;35,0942021059893
27,2918323573863;0,696191730017432;34,2198276523347
27,7176207981243;0,904100721601084;33,339052002515
28,1353490075111;1,1060545775392;32,4527641788349
28,5466346300511;1,30113267197554;31,5618063040511
28,9529908022411;1,48840080627502;30,6669850932741
29,3558538765751;1,66690330949854;29,7690782964081
29,756745593611;1,83571168181811;28,8685276475416
30,1573384583131;1,99391357285522;27,9653398722323
30,5589153714516;2,14037370172748;27,060366896306
30,962754936574;2,2738937093099;26,15448984463
31,370166994992;2,39320943778011;25,2485766078697
31,7825079527242;2,4969770729306;24,3434870207339
32,2011962148008;2,58375649178541;23,4400815617233
32,6277274624469;2,65199147623104;22,5392353143381
33,0636891688457;2,69998669307949;21,6418592271297
33,5107730568471;2,72588175610623;20,7489313923522
33,9707818924953;2,72762350739203;19,8615442060072
34,4453832043696;2,7029590370959;18,9814129570191
34,9358433218194;2,64951987688838;18,1112929217551
35,4434628109017;2,56486849683021;17,2540802037499
35,9696280281684;2,44649496565643;16,4127142839777
36,5158009789536;2,29181447200767;15,5901989909767
37,0833544671048;2,09822515298002;14,789830119246
37,6726493629704;1,86354493935285;14,0162846107733
38,283372107111;1,58614521628777;13,2746935823925
38,9148675836138;1,26495169070014;12,5699259446895
39,5662106095207;0,899468595043959;11,9063480441379
40,2360608987986;0,489900129583561;11,2878464161239
40,9217272811216;3,78367578405077E-02;10,7184228535634
41,620684244317;-0,454611120906162;10,2006213611834
42,330022510204;-0,984523284296454;9,73607532400302
43,0466136743562;-1,54831790982458;9,32541038008575
43,7673600270649;-2,1420147801214;8,96820693978801
44,4894563149224;-2,76155696567191;8,66307183259833
45,2112681379602;-3,40372547562932;8,40760207660971
45,9313378768219;-4,06543351746091;8,19912735415947
46,648182619721;-4,74357715063164;8,03485995109065
47,3603105614648;-5,43506112719036;7,9119262002514
48,066538817911;-6,13712696156004;7,82736770424514
48,766696328551;-6,84811244267677;7,77820957267295
49,4608358712655;-7,56672460054184;7,76170053111202
50,1490062928224;-8,2918024747735;7,7753309163839
50,8312243578328;-9,02227037514174;7,81680551029327
51,5074580750372;-9,75710324949789;7,88401396455729
52,1776181327802;-10,4953018893347;7,97500219541822
52,8415548047218;-11,2358757587399;8,08794646394246
53,4990583133154;-11,9778314647794;8,22113081356287
54,149861372611;-12,7201654410363;8,37292796879068
